seq,rtt_ms,transport,network,relayed
620,330.000,p2p-browser,lan,0
621,330.000,p2p-browser,lan,0
622,330.000,p2p-browser,lan,0
623,330.100,p2p-browser,lan,0
624,330.000,p2p-browser,lan,0
625,330.000,p2p-browser,lan,0
626,330.100,p2p-browser,lan,0
627,347.400,p2p-browser,lan,0
628,347.400,p2p-browser,lan,0
629,347.400,p2p-browser,lan,0
630,347.400,p2p-browser,lan,0
631,347.400,p2p-browser,lan,0
632,347.400,p2p-browser,lan,0
633,347.400,p2p-browser,lan,0
634,347.400,p2p-browser,lan,0
635,347.400,p2p-browser,lan,0
636,347.400,p2p-browser,lan,0
637,347.400,p2p-browser,lan,0
638,347.400,p2p-browser,lan,0
639,347.400,p2p-browser,lan,0
640,347.500,p2p-browser,lan,0
641,347.500,p2p-browser,lan,0
642,347.700,p2p-browser,lan,0
643,347.700,p2p-browser,lan,0
644,347.700,p2p-browser,lan,0
645,347.700,p2p-browser,lan,0
646,347.700,p2p-browser,lan,0
647,347.700,p2p-browser,lan,0
648,347.700,p2p-browser,lan,0
649,347.600,p2p-browser,lan,0
650,348.000,p2p-browser,lan,0
651,348.000,p2p-browser,lan,0
652,348.000,p2p-browser,lan,0
653,348.000,p2p-browser,lan,0
654,348.000,p2p-browser,lan,0
655,348.000,p2p-browser,lan,0
656,348.000,p2p-browser,lan,0
657,348.000,p2p-browser,lan,0
658,348.000,p2p-browser,lan,0
659,348.000,p2p-browser,lan,0
660,348.100,p2p-browser,lan,0
661,348.100,p2p-browser,lan,0
662,348.100,p2p-browser,lan,0
663,348.100,p2p-browser,lan,0
664,348.100,p2p-browser,lan,0
665,348.100,p2p-browser,lan,0
666,348.100,p2p-browser,lan,0
667,348.100,p2p-browser,lan,0
668,348.100,p2p-browser,lan,0
669,348.100,p2p-browser,lan,0
670,348.100,p2p-browser,lan,0
671,348.100,p2p-browser,lan,0
672,348.200,p2p-browser,lan,0
673,348.200,p2p-browser,lan,0
674,348.200,p2p-browser,lan,0
675,348.200,p2p-browser,lan,0
676,348.200,p2p-browser,lan,0
677,376.300,p2p-browser,lan,0
678,376.300,p2p-browser,lan,0
679,376.300,p2p-browser,lan,0
680,376.300,p2p-browser,lan,0
681,376.300,p2p-browser,lan,0
682,376.300,p2p-browser,lan,0
683,376.300,p2p-browser,lan,0
684,376.300,p2p-browser,lan,0
685,376.400,p2p-browser,lan,0
686,376.400,p2p-browser,lan,0
687,376.400,p2p-browser,lan,0
688,376.400,p2p-browser,lan,0
689,376.400,p2p-browser,lan,0
690,376.400,p2p-browser,lan,0
691,397.200,p2p-browser,lan,0
692,397.300,p2p-browser,lan,0
693,397.300,p2p-browser,lan,0
694,397.300,p2p-browser,lan,0
695,397.300,p2p-browser,lan,0
696,397.300,p2p-browser,lan,0
697,397.400,p2p-browser,lan,0
698,397.500,p2p-browser,lan,0
699,397.500,p2p-browser,lan,0
700,397.500,p2p-browser,lan,0
701,397.500,p2p-browser,lan,0
702,397.400,p2p-browser,lan,0
703,397.400,p2p-browser,lan,0
704,397.400,p2p-browser,lan,0
705,397.400,p2p-browser,lan,0
706,397.500,p2p-browser,lan,0
707,397.500,p2p-browser,lan,0
708,397.600,p2p-browser,lan,0
709,397.700,p2p-browser,lan,0
710,397.700,p2p-browser,lan,0
711,397.700,p2p-browser,lan,0
712,397.700,p2p-browser,lan,0
713,397.700,p2p-browser,lan,0
714,397.700,p2p-browser,lan,0
715,397.700,p2p-browser,lan,0
716,397.700,p2p-browser,lan,0
717,397.800,p2p-browser,lan,0
718,397.800,p2p-browser,lan,0
719,397.800,p2p-browser,lan,0
720,397.800,p2p-browser,lan,0
721,397.800,p2p-browser,lan,0
722,397.800,p2p-browser,lan,0
723,397.800,p2p-browser,lan,0
724,397.800,p2p-browser,lan,0
725,397.900,p2p-browser,lan,0
726,397.900,p2p-browser,lan,0
727,397.900,p2p-browser,lan,0
728,397.900,p2p-browser,lan,0
729,397.900,p2p-browser,lan,0
730,397.800,p2p-browser,lan,0
731,397.900,p2p-browser,lan,0
732,397.900,p2p-browser,lan,0
733,397.900,p2p-browser,lan,0
734,397.900,p2p-browser,lan,0
735,397.900,p2p-browser,lan,0
736,397.900,p2p-browser,lan,0
737,397.900,p2p-browser,lan,0
738,398.000,p2p-browser,lan,0
739,398.000,p2p-browser,lan,0
740,398.000,p2p-browser,lan,0
741,413.100,p2p-browser,lan,0
742,413.100,p2p-browser,lan,0
743,413.000,p2p-browser,lan,0
744,413.000,p2p-browser,lan,0
745,413.100,p2p-browser,lan,0
746,413.100,p2p-browser,lan,0
747,413.100,p2p-browser,lan,0
748,413.500,p2p-browser,lan,0
749,413.500,p2p-browser,lan,0
750,413.500,p2p-browser,lan,0
751,413.500,p2p-browser,lan,0
752,413.500,p2p-browser,lan,0
753,413.500,p2p-browser,lan,0
754,413.600,p2p-browser,lan,0
755,413.600,p2p-browser,lan,0
756,413.700,p2p-browser,lan,0
757,413.700,p2p-browser,lan,0
758,413.700,p2p-browser,lan,0
759,413.700,p2p-browser,lan,0
760,413.700,p2p-browser,lan,0
761,413.700,p2p-browser,lan,0
762,413.800,p2p-browser,lan,0
763,413.800,p2p-browser,lan,0
764,413.800,p2p-browser,lan,0
765,413.800,p2p-browser,lan,0
766,413.800,p2p-browser,lan,0
767,413.900,p2p-browser,lan,0
768,413.900,p2p-browser,lan,0
769,413.900,p2p-browser,lan,0
770,413.900,p2p-browser,lan,0
771,413.900,p2p-browser,lan,0
