seq,rtt_ms,transport,network,relayed
517,452.200,cloud-mqtt,cross-isp,0
518,441.800,cloud-mqtt,cross-isp,0
519,437.900,cloud-mqtt,cross-isp,0
520,427.200,cloud-mqtt,cross-isp,0
521,416.900,cloud-mqtt,cross-isp,0
522,426.700,cloud-mqtt,cross-isp,0
523,438.900,cloud-mqtt,cross-isp,0
524,437.800,cloud-mqtt,cross-isp,0
525,581.200,cloud-mqtt,cross-isp,0
526,596.100,cloud-mqtt,cross-isp,0
527,586.000,cloud-mqtt,cross-isp,0
528,575.200,cloud-mqtt,cross-isp,0
529,566.400,cloud-mqtt,cross-isp,0
530,575.300,cloud-mqtt,cross-isp,0
531,564.400,cloud-mqtt,cross-isp,0
532,554.100,cloud-mqtt,cross-isp,0
533,543.900,cloud-mqtt,cross-isp,0
534,533.300,cloud-mqtt,cross-isp,0
535,523.000,cloud-mqtt,cross-isp,0
536,512.000,cloud-mqtt,cross-isp,0
537,501.200,cloud-mqtt,cross-isp,0
538,490.800,cloud-mqtt,cross-isp,0
539,479.900,cloud-mqtt,cross-isp,0
540,840.600,cloud-mqtt,cross-isp,0
541,906.000,cloud-mqtt,cross-isp,0
542,898.000,cloud-mqtt,cross-isp,0
543,887.700,cloud-mqtt,cross-isp,0
544,877.600,cloud-mqtt,cross-isp,0
545,866.900,cloud-mqtt,cross-isp,0
546,855.400,cloud-mqtt,cross-isp,0
547,845.100,cloud-mqtt,cross-isp,0
548,834.100,cloud-mqtt,cross-isp,0
549,823.300,cloud-mqtt,cross-isp,0
550,812.800,cloud-mqtt,cross-isp,0
551,802.600,cloud-mqtt,cross-isp,0
552,792.100,cloud-mqtt,cross-isp,0
553,781.200,cloud-mqtt,cross-isp,0
554,770.500,cloud-mqtt,cross-isp,0
555,760.300,cloud-mqtt,cross-isp,0
556,750.100,cloud-mqtt,cross-isp,0
557,738.500,cloud-mqtt,cross-isp,0
558,728.300,cloud-mqtt,cross-isp,0
559,718.100,cloud-mqtt,cross-isp,0
560,707.900,cloud-mqtt,cross-isp,0
561,697.200,cloud-mqtt,cross-isp,0
562,687.000,cloud-mqtt,cross-isp,0
563,676.500,cloud-mqtt,cross-isp,0
564,666.000,cloud-mqtt,cross-isp,0
565,655.200,cloud-mqtt,cross-isp,0
